absEta_0.0_1.0-R9_0.675_0.775-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.675_0.775-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.675_0.775-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.675_0.775-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.775_0.85-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.85_0.9-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.9_0.94-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.94_0.96-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.96_0.973-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.973_0.983-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_0.0_33.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_33.0_39.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_39.0_42.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_42.0_44.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_44.0_46.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_46.0_50.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_50.0_55.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_55.0_65.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_65.0_80.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.983_10.0-Et_80.0_1000.0	runNumber	1	2	1.0	0.00014	0.00014	0	0
absEta_1.0_1.2-R9_0.0_0.675-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.0_0.675-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.0_0.675-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.0_0.675-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.675_0.775-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.675_0.775-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.675_0.775-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.675_0.775-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.775_0.85-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.775_0.85-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.775_0.85-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.775_0.85-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.85_0.9-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.85_0.9-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.85_0.9-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.85_0.9-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.9_0.94-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.9_0.94-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.9_0.94-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.9_0.94-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.94_0.96-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.94_0.96-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.94_0.96-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.94_0.96-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.0_0.675-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.0_0.675-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.0_0.675-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.0_0.675-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.675_0.775-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.675_0.775-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.675_0.775-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.675_0.775-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.775_0.85-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.775_0.85-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.775_0.85-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.775_0.85-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.85_0.9-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.85_0.9-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.85_0.9-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.85_0.9-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.9_0.94-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.9_0.94-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.9_0.94-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.9_0.94-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.94_0.96-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.94_0.96-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.94_0.96-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.94_0.96-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.96_0.973-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.96_0.973-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.96_0.973-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.96_0.973-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.973_0.983-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.973_0.983-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.973_0.983-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.973_0.983-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.983_10.0-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.983_10.0-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.983_10.0-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.0_1.2-R9_0.983_10.0-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.96_0.973-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.96_0.973-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.96_0.973-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.96_0.973-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.973_0.983-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.973_0.983-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.973_0.983-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.973_0.983-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.983_10.0-Et_0.0_39.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.983_10.0-Et_39.0_50.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.983_10.0-Et_50.0_65.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.2_1.4442-R9_0.983_10.0-Et_65.0_1000.0	runNumber	1	2	1.0	0.00279	0.00279	0	0
absEta_1.566_2.0-R9_0.0_0.5-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.0_0.5-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.0_0.5-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.0_0.5-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.6_0.8-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.6_0.8-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.6_0.8-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.6_0.8-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.8_0.9-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.8_0.9-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.8_0.9-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.8_0.9-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.9_0.94-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.9_0.94-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.9_0.94-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.9_0.94-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.94_0.96-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.94_0.96-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.94_0.96-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.94_0.96-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.96_0.98-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.96_0.98-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.96_0.98-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.96_0.98-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.98_10.0-Et_0.0_39.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.98_10.0-Et_39.0_50.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.98_10.0-Et_50.0_65.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_1.566_2.0-R9_0.98_10.0-Et_65.0_1000.0	runNumber	1	2	1.0	0.00206	0.00206	0	0
absEta_2.0_2.5-R9_0.0_0.5-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.0_0.5-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.0_0.5-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.0_0.5-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.6_0.8-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.6_0.8-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.6_0.8-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.6_0.8-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.8_0.9-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.8_0.9-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.8_0.9-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.8_0.9-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.9_0.94-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.9_0.94-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.9_0.94-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.9_0.94-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.94_0.96-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.94_0.96-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.94_0.96-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.94_0.96-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.96_0.98-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.96_0.98-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.96_0.98-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.96_0.98-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.98_10.0-Et_0.0_39.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.98_10.0-Et_39.0_50.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.98_10.0-Et_50.0_65.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_2.0_2.5-R9_0.98_10.0-Et_65.0_1000.0	runNumber	1	2	1.0	0.00118	0.00118	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_0.0_33.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_33.0_39.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_39.0_42.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_42.0_44.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_44.0_46.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_46.0_50.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_50.0_55.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_55.0_65.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_65.0_80.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
absEta_0.0_1.0-R9_0.0_0.675-Et_80.0_1000.0	runNumber	3	278768	1.0	0.00014	0.00014	0	0
